Date,PredVolMean_GARCH,PredVolQ025_GARCH,PredVolQ975_GARCH,ActualReturn_GARCH,ActualAbsReturn_GARCH,ActualSqReturn_GARCH,WindowAcceptRate,PilotAcceptRate_GARCH,PredVolMean_SV,PredVolQ025_SV,PredVolQ975_SV,ActualReturn_SV,ActualAbsReturn_SV,ActualSqReturn_SV,ParamAcceptRate,LatentAcceptRate,PilotAcceptRate_SV
2023-04-27,0.0092901380662437,0.0082546096272401,0.010764393069897,0.0190616567251578,0.0190616567251578,0.0003633467571077,0.14325,0.9013333333333332,0.0073056344363293,0.003092770342323,0.0131441655348532,0.0190616567251578,0.0190616567251578,0.0003633467571077,0.6056666666666667,0.3381566666666666,0.7833333333333333
2023-04-28,0.0116538568151421,0.0096315792028876,0.0141866382002721,0.0079037946357049,0.0079037946357049,6.246996964339761e-05,0.382,0.9026666666666666,0.011084500013351,0.0064285951668333,0.0201534577674815,0.0079037946357049,0.0079037946357049,6.246996964339761e-05,0.5846666666666667,0.3915066666666666,0.8153333333333334
2023-05-01,0.0108933249262218,0.0094336241210708,0.0126383987393919,-0.0007017177260491,0.0007017177260491,4.924077670516538e-07,0.65475,0.902,0.009315555094842,0.0060024023996901,0.0134622092202036,-0.0007017177260491,0.0007017177260491,4.924077670516538e-07,0.6623333333333333,0.2313866666666666,0.7906666666666666
2023-05-02,0.0099110667717683,0.0085789699799525,0.0113091982887996,-0.0119694433581101,0.0119694433581101,0.000143267574303,0.4945,0.9013333333333332,0.0087846541552,0.0053976997911241,0.0126506056753304,-0.0119694433581101,0.0119694433581101,0.000143267574303,0.667,0.2443633333333333,0.8
2023-05-03,0.0102614598567866,0.0090728875812457,0.0116728840838033,-0.0073384447324313,0.0073384447324313,5.3852771090950096e-05,0.47975,0.9286666666666666,0.009202998766838,0.0055250037430511,0.0151648008891702,-0.0073384447324313,0.0073384447324313,5.3852771090950096e-05,0.674,0.25332,0.8013333333333333
2023-05-04,0.0099839975092036,0.0088290964511493,0.0113536947937643,-0.0075604501326011,0.0075604501326011,5.716040620754944e-05,0.4445,0.8973333333333333,0.0106786809395929,0.0054525275774787,0.0165937989504244,-0.0075604501326011,0.0075604501326011,5.716040620754944e-05,0.681,0.2493466666666666,0.7753333333333333
2023-05-05,0.0098004860380165,0.0086117216766461,0.0111947458640087,0.0179906297043412,0.0179906297043412,0.0003236627571587,0.64225,0.886,0.0094731657602547,0.004517460686518,0.0137957476698978,0.0179906297043412,0.0179906297043412,0.0003236627571587,0.5603333333333333,0.2493633333333333,0.8113333333333334
2023-05-08,0.0114647953521448,0.0095711010741175,0.0138001729851157,0.0001364898073435,0.0001364898073435,1.8629467508666963e-08,0.671,0.914,0.0109086388592843,0.0057583204947137,0.0202848090328953,0.0001364898073435,0.0001364898073435,1.8629467508666963e-08,0.6816666666666666,0.28808,0.8066666666666666
2023-05-09,0.0103814586429284,0.0090588046248102,0.0117710790739462,-0.0049054756265979,0.0049054756265979,2.4063691123147e-05,0.6035,0.908,0.010022624305735,0.0059247742004063,0.0163361674227438,-0.0049054756265979,0.0049054756265979,2.4063691123147e-05,0.649,0.3185866666666667,0.7886666666666666
2023-05-10,0.0099019958017572,0.0087383520275336,0.0112739337457078,0.0041584055643759,0.0041584055643759,1.729233683783248e-05,0.45525,0.8966666666666666,0.0093533765643805,0.0052855382297481,0.0133913847331295,0.0041584055643759,0.0041584055643759,1.729233683783248e-05,0.646,0.2875333333333333,0.8066666666666666
2023-05-11,0.009467941835968,0.0080217843231319,0.0109485246947628,-0.0020136015672451,0.0020136015672451,4.054591271612308e-06,0.59675,0.9086666666666666,0.0104921551226919,0.0064030000594433,0.0168814323630818,-0.0020136015672451,0.0020136015672451,4.054591271612308e-06,0.6656666666666666,0.2633766666666666,0.7906666666666666
2023-05-12,0.00879588424082,0.0072988366775331,0.0103516939455697,-0.0019000982669774,0.0019000982669774,3.6103734241708816e-06,0.4485,0.9153333333333332,0.0082635849885884,0.0044693786039132,0.0143160369871064,-0.0019000982669774,0.0019000982669774,3.6103734241708816e-06,0.637,0.29298,0.7933333333333333
2023-05-15,0.0084293672684714,0.0068860707835569,0.0099957206313859,0.0026382610027784,0.0026382610027784,6.96042111878131e-06,0.52125,0.882,0.0084693741237947,0.0059898567407674,0.0121864206832594,0.0026382610027784,0.0026382610027784,6.96042111878131e-06,0.6593333333333333,0.2196966666666666,0.7793333333333333
2023-05-16,0.0082355703103957,0.0065922817441018,0.0099192220208296,-0.0067136443594558,0.0067136443594558,4.507302058525397e-05,0.6325,0.906,0.0068327254739621,0.0038742363075251,0.0114448944715014,-0.0067136443594558,0.0067136443594558,4.507302058525397e-05,0.6433333333333333,0.3345066666666667,0.812
2023-05-17,0.0084332206232014,0.0070918445712925,0.0098992003021701,0.011505151944533,0.011505151944533,0.0001323685212667,0.6175,0.9053333333333332,0.0093682266816351,0.0047796609649508,0.0164866793807937,0.011505151944533,0.011505151944533,0.0001323685212667,0.717,0.3403066666666666,0.8153333333333334
2023-05-18,0.0093085931237342,0.0079867747882507,0.010696482287825,0.0090851863861886,0.0090851863861886,8.254061167178674e-05,0.2565,0.902,0.0077767825674364,0.0050807439645577,0.0115318456432035,0.0090851863861886,0.0090851863861886,8.254061167178674e-05,0.6676666666666666,0.27712,0.76
2023-05-19,0.0093670310675741,0.0081750367508231,0.0106397162640728,-0.0017624505582138,0.0017624505582138,3.106231970148472e-06,0.51925,0.896,0.0082721943096133,0.0053258786919735,0.0132371438015676,-0.0017624505582138,0.0017624505582138,3.106231970148472e-06,0.6796666666666666,0.27164,0.8
2023-05-22,0.0087580982463248,0.0076481472064415,0.0101186188149386,-0.0001605139977361,0.0001605139977361,2.5764743469255396e-08,0.52975,0.8933333333333333,0.0072602698159741,0.0040044554337661,0.011735174824833,-0.0001605139977361,0.0001605139977361,2.5764743469255396e-08,0.6006666666666667,0.2991433333333333,0.796
2023-05-23,0.0082257463922837,0.0067915007448675,0.0099185709712664,-0.0116010054458226,0.0116010054458226,0.000134583327354,0.5375,0.9133333333333332,0.0072070433249435,0.0038242352471309,0.0112170924313517,-0.0116010054458226,0.0116010054458226,0.000134583327354,0.5923333333333334,0.2916066666666667,0.7926666666666666
2023-05-24,0.0092413978675778,0.0082177470685413,0.0105390168245171,-0.0076610493558436,0.0076610493558436,5.869167723267311e-05,0.423,0.8893333333333333,0.0081307836361192,0.0055083847668288,0.0118458915968506,-0.0076610493558436,0.0076610493558436,5.869167723267311e-05,0.6436666666666667,0.23757,0.794
2023-05-25,0.0090163538166762,0.0079088682558139,0.0104068608076247,0.0084039194014733,0.0084039194014733,7.06258613064594e-05,0.46325,0.9066666666666666,0.0079471799847805,0.00549770572449,0.0117423994341557,0.0084039194014733,0.0084039194014733,7.06258613064594e-05,0.6486666666666666,0.2650766666666667,0.7893333333333333
2023-05-26,0.0091409375434892,0.0080718233553817,0.0103705141474567,0.0126491442541022,0.0126491442541022,0.000160000850361,0.50575,0.8853333333333333,0.0096134453736525,0.0062163073956043,0.0144590526566604,0.0126491442541022,0.0126491442541022,0.000160000850361,0.6676666666666666,0.2652033333333333,0.8106666666666666
2023-05-30,0.0099130534642592,0.0086544455945914,0.0114502857099694,-0.0002989335468727,0.0002989335468727,8.936126544590899e-08,0.54125,0.9073333333333332,0.0085187259634753,0.0052018336974084,0.0135614136648055,-0.0002989335468727,0.0002989335468727,8.936126544590899e-08,0.643,0.27556,0.826
2023-05-31,0.0091059363546929,0.0079704801711341,0.0104021928307456,-0.0064428948637524,0.0064428948637524,4.1510894225368294e-05,0.39225,0.9146666666666666,0.0085444381352248,0.005183847058085,0.0138219200902054,-0.0064428948637524,0.0064428948637524,4.1510894225368294e-05,0.6006666666666667,0.2778366666666667,0.796
2023-06-01,0.0090044534048163,0.0079411631118555,0.0103645944834982,0.0094906784083153,0.0094906784083153,9.007297665006232e-05,0.275,0.912,0.0087098246030494,0.0057187801294494,0.0118056362501268,0.0094906784083153,0.0094906784083153,9.007297665006232e-05,0.6316666666666667,0.3083766666666667,0.8006666666666666
2023-06-02,0.0090104098750528,0.0080208236771186,0.0102412382334079,0.0141142757125689,0.0141142757125689,0.0001992127788904,0.42375,0.8846666666666667,0.0079238974982259,0.00473313374945,0.0155789756520905,0.0141142757125689,0.0141142757125689,0.0001992127788904,0.57,0.2729933333333333,0.8013333333333333
2023-06-05,0.0100609758543499,0.0085468688398346,0.0117012286064283,-0.0023211281681961,0.0023211281681961,5.387635973193827e-06,0.57975,0.9,0.0092466354958703,0.0062162215919613,0.0138914422871111,-0.0023211281681961,0.0023211281681961,5.387635973193827e-06,0.5576666666666666,0.2457866666666666,0.814
2023-06-06,0.00920768645826,0.0080452020970336,0.0104439784931251,0.002035593556312,0.002035593556312,4.143641126498953e-06,0.61,0.868,0.0094700253379016,0.0062901353284227,0.013945451010818,0.002035593556312,0.002035593556312,4.143641126498953e-06,0.6536666666666666,0.2397133333333333,0.764
2023-06-07,0.0085477884719583,0.0072964995131473,0.0098863013074298,-0.004134830603959,0.004134830603959,1.7096824123436737e-05,0.586,0.9,0.0079192315595992,0.0051961588214264,0.0120051769017883,-0.004134830603959,0.004134830603959,1.7096824123436737e-05,0.608,0.2576,0.7873333333333333
2023-06-08,0.0083201193947265,0.0071105147993464,0.0097598302799982,0.0058540349299847,0.0058540349299847,3.426972496148102e-05,0.641,0.9053333333333332,0.0079146176407839,0.004522746319121,0.0138450759519507,0.0058540349299847,0.0058540349299847,3.426972496148102e-05,0.6956666666666667,0.2623633333333333,0.8093333333333333
2023-06-09,0.0083029710600081,0.0071296099639295,0.0095885978331705,0.000831864345512,0.000831864345512,6.919982893341156e-07,0.63075,0.896,0.0069154679432492,0.0041628765412287,0.0107780928285456,0.000831864345512,0.000831864345512,6.919982893341156e-07,0.6246666666666667,0.31773,0.8126666666666666
2023-06-12,0.0078906750558067,0.0063545404986857,0.0095360065259662,0.0089624383042156,0.0089624383042156,8.032530035687106e-05,0.61775,0.9113333333333332,0.0070908635434345,0.0033765600069847,0.0129075811444227,0.0089624383042156,0.0089624383042156,8.032530035687106e-05,0.5526666666666666,0.2577966666666667,0.808
2023-06-13,0.0084896583146255,0.007397523305088,0.0097325036589683,0.0065930340483703,0.0065930340483703,4.346809796297013e-05,0.63675,0.894,0.0080801828178412,0.0046735562959581,0.0124389225849119,0.0065930340483703,0.0065930340483703,4.346809796297013e-05,0.608,0.2692866666666667,0.7813333333333333
2023-06-14,0.0084606660081148,0.0073291289139251,0.0097427021243725,0.000503553302588,0.000503553302588,2.5356592854728637e-07,0.62875,0.9033333333333332,0.0061370698034776,0.0039619535488358,0.0098115402024,0.000503553302588,0.000503553302588,2.5356592854728637e-07,0.7066666666666667,0.22893,0.8273333333333334
2023-06-15,0.0078460469896878,0.0065877622329506,0.0092217212286397,0.0117890438160514,0.0117890438160514,0.0001389815540967,0.6025,0.894,0.0070444882592711,0.0046753520569043,0.0107083914714707,0.0117890438160514,0.0117890438160514,0.0001389815540967,0.5776666666666667,0.2854833333333333,0.8093333333333333
2023-06-16,0.0089068279996194,0.0078264147654208,0.0102334110843121,-0.0039939131452894,0.0039939131452894,1.5951342212116233e-05,0.50075,0.9,0.0088453865921039,0.0046798475620679,0.015396075959796,-0.0039939131452894,0.0039939131452894,1.5951342212116233e-05,0.6163333333333333,0.25999,0.7986666666666666
2023-06-20,0.0083991471009904,0.0074031966899794,0.0095898673622376,-0.0050618905127744,0.0050618905127744,2.562273556331645e-05,0.585,0.8846666666666667,0.0074577097415175,0.0046191326505186,0.0111686339997865,-0.0050618905127744,0.0050618905127744,2.562273556331645e-05,0.589,0.2874733333333333,0.786
